SUBMITTED_ID	FBID_KEY	ASSOCIATED_GENE	SYMBOL
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PA	FBpp0078113	CG11247	CG11247-PA
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PB	FBpp0078112	CG11247	CG11247-PB
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PC	FBpp0112097	CG11247	CG11247-PC
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
CG11247-PD	FBpp0305006	CG11247	CG11247-PD
